full_name,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025,gp_2014-2015,gp_2015-2016,gp_2016-2017,gp_2017-2018,gp_2018-2019,gp_2019-2020,gp_2020-2021,gp_2021-2022,gp_2022-2023,gp_2023-2024,gp_2024-2025
Jose Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32544581618655694,19.700000000000003,17.7,24.42307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,61.0,56.0,26.0
Kyle Anderson,0.22130394857667585,0.1725838264299803,0.16319444444444445,0.34660336011687365,0.5987020010816657,0.26999331699710405,0.45242596093257714,0.32514177693761814,29.700000000000003,21.0,16.61111111111111,33.0,78.0,72.0,74.0,43.0,67.0,69.0,69.0,69.0,79.0,36.0
Giannis Antetokounmpo,0.33150434385002286,0.4675,0.62828125,0.688711111111111,0.7856867283950617,0.8715041572184428,0.8879333512496641,0.8378257963911784,51.3,58.3,57.21951219512195,81.0,80.0,80.0,75.0,72.0,63.0,61.0,67.0,63.0,73.0,41.0
Cole Anthony,0.0,0.0,0.0,0.0,0.0,0.0,0.5033952014486194,0.4631952662721893,27.0,22.6,16.84444444444444,0.0,0.0,0.0,0.0,0.0,0.0,47.0,65.0,60.0,81.0,45.0
OG Anunoby,0.0,0.0,0.0,0.17092768444119796,0.20605925595901092,0.3747111951270741,0.7625743645213628,0.6801215277777779,33.300000000000004,29.4,32.775510204081634,0.0,0.0,0.0,74.0,67.0,69.0,43.0,48.0,67.0,100.0,49.0
Adonis Arms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Armstrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deni Avdija,0.0,0.0,0.0,0.0,0.0,0.0,0.28703703703703703,0.24568709101725164,22.5,30.900000000000002,29.652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,54.0,82.0,76.0,75.0,46.0
Deandre Ayton,0.0,0.0,0.0,0.0,0.495536599880976,1.0242382271468145,0.4917034236504936,0.6105826397146255,35.2,36.4,32.91428571428572,0.0,0.0,0.0,0.0,71.0,38.0,69.0,58.0,67.0,55.0,35.0
Armando Bacot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Bagley III,0.0,0.0,0.0,0.0,0.4279396462018731,0.0,0.5657111952406706,0.44487847222222227,23.1,23.0,9.894736842105262,0.0,0.0,0.0,0.0,62.0,0.0,43.0,48.0,42.0,100.0,19.0
Amari Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
Patrick Baldwin Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,11.500000000000002,4.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,22.0
LaMelo Ball,0.0,0.0,0.0,0.0,0.0,0.0,0.693194925028835,0.5809777777777778,45.5,45.4,46.77419354838709,0.0,0.0,0.0,0.0,0.0,0.0,51.0,75.0,36.0,22.0,31.0
Lonzo Ball,0.0,0.0,0.0,0.6601331360946744,0.6034404708012675,0.5301083396321491,0.6416528925619834,1.0293877551020407,0.0,0.0,23.379310344827587,0.0,0.0,0.0,52.0,47.0,63.0,55.0,35.0,0.0,0.0,29.0
Mo Bamba,0.0,0.0,0.0,0.0,0.36713444997736533,0.2783558792924038,0.4338374291115312,0.4034913707597699,15.133333333333333,14.6,13.928571428571425,0.0,0.0,0.0,0.0,47.0,62.0,46.0,71.0,98.0,57.0,28.0
Paolo Banchero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.1,34.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,80.0,16.0
Desmond Bane,0.0,0.0,0.0,0.0,0.0,0.0,0.2720588235294118,0.4369806094182826,38.400000000000006,41.2,37.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,68.0,76.0,58.0,42.0,40.0
Dalano Banton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298828125,10.099999999999998,17.433333333333337,16.842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,31.0,108.0,38.0
Dominick Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500000000000002,12.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,12.0
Harrison Barnes,0.25446162998215344,0.3282828282828283,0.35523153340810765,0.3661663012312363,0.3157362118401079,0.3373842592592593,0.5368608799048751,0.3573958509023444,24.4,20.2,21.543478260869563,82.0,66.0,79.0,77.0,77.0,72.0,58.0,77.0,82.0,82.0,46.0
Scottie Barnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4488677867056245,34.0,46.0,43.361111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,60.0,36.0
RJ Barrett,0.0,0.0,0.0,0.0,0.0,0.392219387755102,0.39621913580246915,0.40040816326530615,26.4,31.166666666666668,36.95121951219512,0.0,0.0,0.0,0.0,0.0,56.0,72.0,70.0,73.0,116.0,41.0
Charles Bassey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42911153119092615,17.7,14.0,14.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,19.0,31.0
Emoni Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0
Keita Bates-Diop,0.0,0.0,0.0,0.0,0.3877777777777778,0.30578512396694213,0.21444444444444444,0.2105716748060902,19.299999999999997,8.833333333333332,0.0,0.0,0.0,0.0,0.0,30.0,44.0,30.0,59.0,67.0,106.0,0.0
Jamison Battle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Nicolas Batum,0.3840507835746876,0.4659183673469388,0.4273907910271546,0.43798828125,0.3294222222222222,0.7334710743801652,0.3430608153263533,0.382361390405056,17.8,18.133333333333333,12.595744680851066,71.0,70.0,77.0,64.0,75.0,22.0,67.0,59.0,78.0,120.0,47.0
Bradley Beal,0.4197530864197532,0.4922314049586777,0.4675324675324676,0.45657346817370603,0.5526472337894112,0.8144044321329639,0.755,0.9593749999999999,39.5,35.4,31.2,63.0,55.0,77.0,82.0,82.0,57.0,60.0,40.0,50.0,53.0,35.0
Malik Beasley,0.0,0.0,0.27685950413223137,0.09209157127991674,0.2400548696844993,0.33256198347107435,0.8283418553688824,0.2546066335523154,20.2,21.400000000000002,25.89795918367347,0.0,0.0,22.0,62.0,81.0,55.0,37.0,79.0,162.0,79.0,49.0
MarJon Beauchamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.4,2.541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,24.0
Charles Bediako,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reece Beekman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jules Bernard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
Saddiq Bey,0.0,0.0,0.0,0.0,0.0,0.0,0.31183673469387757,0.3454788816180845,23.6,24.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,82.0,154.0,63.0,0.0
Goga Bitadze,0.0,0.0,0.0,0.0,0.0,0.1526063100137174,0.3323456790123457,0.3196,13.5,17.699999999999996,30.153846153846153,0.0,0.0,0.0,0.0,0.0,54.0,45.0,50.0,76.0,62.0,39.0
Onuralp Bitim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
Anthony Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,19.304347826086953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,46.0
Leaky Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
Bogdan Bogdanović,0.0,0.0,0.0,0.29322813938198555,0.376734693877551,0.45659768879333507,0.7360537190082644,0.4577979339884102,0.0,0.0,17.333333333333332,0.0,0.0,0.0,78.0,70.0,61.0,44.0,63.0,0.0,0.0,24.0
Bojan Bogdanović,0.1780078895463511,0.20060887678256686,0.23456790123456792,0.27703125,0.3382106386221613,0.4295792391030486,0.3381558641975309,0.3671497584541063,0.0,0.0,0.0,78.0,79.0,81.0,80.0,81.0,63.0,72.0,69.0,0.0,0.0,0.0
Bol Bol,0.0,0.0,0.0,0.0,0.0,0.0,0.1259765625,0.0,20.799999999999997,12.9,4.769230769230767,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,70.0,43.0,13.0
Adem Bona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
Devin Booker,0.0,0.25900277008310246,0.37064431295200523,0.656721536351166,0.62744140625,0.5883673469387756,0.5493428380485631,0.6375432525951557,43.900000000000006,46.50000000000001,43.95348837209302,0.0,76.0,78.0,54.0,64.0,70.0,67.0,68.0,53.0,68.0,43.0
Brandon Boston Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22914263744713573,9.5,7.5,21.268292682926827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,22.0,32.0,41.0
Chris Boucher,0.0,0.0,0.0,0.0,0.3329081632653061,0.26326742976066597,0.5291666666666667,0.26468749999999996,20.4,13.8,20.27906976744186,0.0,0.0,0.0,0.0,28.0,62.0,60.0,80.0,76.0,50.0,43.0
Malaki Branham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.599999999999998,14.899999999999999,7.034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,75.0,29.0
Christian Braun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,16.2,29.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,82.0,48.0
Jalen Bridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Mikal Bridges,0.0,0.0,0.0,0.0,0.2714158239143367,0.3235128541940327,0.4234182098765432,0.3596073765615705,36.63333333333334,32.800000000000004,32.55102040816327,0.0,0.0,0.0,0.0,82.0,73.0,72.0,82.0,166.0,82.0,49.0
Miles Bridges,0.0,0.0,0.0,0.0,0.22421875,0.3678106508875739,0.4150596877869605,0.48468750000000005,0.0,36.9,34.875,0.0,0.0,0.0,0.0,80.0,65.0,66.0,80.0,0.0,69.0,32.0
Malcolm Brogdon,0.0,0.0,0.31608888888888886,0.5234375,0.45263671875,0.6165980795610424,0.6992984693877551,0.9992283950617282,28.9,31.1,24.10526315789474,0.0,0.0,75.0,48.0,64.0,54.0,56.0,36.0,67.0,39.0,19.0
Dillon Brooks,0.0,0.0,0.0,0.22263533610945863,0.0,0.32764120848189154,0.3929605702829138,0.880859375,23.1,21.1,22.644444444444446,0.0,0.0,0.0,82.0,0.0,73.0,67.0,32.0,73.0,72.0,45.0
Keion Brooks Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Brown,0.0,0.0,0.0,0.0,0.15394448502556612,0.4072532699167659,0.3311242603550296,0.32889660493827166,26.599999999999998,22.9,17.5625,0.0,0.0,0.0,0.0,74.0,58.0,65.0,72.0,80.0,134.0,16.0
Jaylen Brown,0.0,0.0,0.14907955292570674,0.34857142857142853,0.3018626734842951,0.5780240073868882,0.6944114149821641,0.5612947658402203,41.5,38.6,38.837209302325576,0.0,0.0,78.0,70.0,74.0,57.0,58.0,66.0,67.0,70.0,43.0
Kendall Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0
Kobe Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,19.0
Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666666,7.9,5.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,22.0,9.0
Charlie Brown Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20867768595041322,0.0,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0
Jalen Brunson,0.0,0.0,0.0,0.0,0.24169637830737473,0.29270544783010155,0.35229238754325254,0.3909629867008493,40.7,46.2,43.333333333333336,0.0,0.0,0.0,0.0,73.0,57.0,68.0,79.0,68.0,77.0,48.0
Thomas Bryant,0.0,0.0,0.0,0.0,0.34008487654320996,0.6479206049149339,0.0,0.6008230452674896,17.733333333333334,12.9,11.9,0.0,0.0,0.0,0.0,72.0,46.0,0.0,27.0,118.0,38.0,10.0
Kobe Bufkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0
Alec Burks,0.7969821673525377,0.5931321540062435,0.25056689342403626,0.2041015625,0.2705078125,0.4010560146923783,0.4793835901707622,0.30986130163084896,21.700000000000003,14.566666666666668,12.08,27.0,31.0,42.0,64.0,64.0,66.0,49.0,81.0,51.0,132.0,25.0
Jared Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,12.0,15.7,13.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,40.0,32.0
Jimmy Butler,0.5784615384615384,0.5872131877923814,0.5869113573407203,0.7187589773053722,0.5886390532544379,0.7143281807372175,0.9108727810650887,0.7251461988304095,45.0,39.0,35.480000000000004,65.0,67.0,76.0,59.0,65.0,58.0,52.0,57.0,64.0,60.0,25.0
Matas Buzelis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
Jamal Cain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500000000000002,7.5,9.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,19.0
Kentavious Caldwell-Pope,0.2505948839976204,0.3251385041551247,0.3197714681440443,0.36468224981738495,0.2430101130279596,0.253098088636841,0.2987302294497661,0.31135098667566197,25.0,23.8,21.148936170212764,82.0,76.0,76.0,74.0,82.0,69.0,67.0,77.0,76.0,76.0,47.0
Toumani Camara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799999999999997,25.04255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,47.0
Clint Capela,0.0,0.26108955979085846,0.0,0.4804601899196493,0.0,0.0,0.0,0.4441197954711468,32.6,31.0,25.46666666666667,0.0,77.0,0.0,74.0,0.0,0.0,0.0,74.0,65.0,73.0,45.0
Branden Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Carlton Carrington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
Devin Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Jevon Carter,0.0,0.0,0.0,0.0,0.2715318869165023,0.23246135552913197,0.17222222222222222,0.15358126721763085,18.799999999999997,10.0,6.727272727272727,0.0,0.0,0.0,0.0,39.0,58.0,60.0,66.0,81.0,72.0,22.0
Wendell Carter Jr.,0.0,0.0,0.0,0.0,0.5661157024793388,0.6014061654948621,0.4729080932784636,0.5314776274713839,29.999999999999993,24.299999999999997,22.72972972972973,0.0,0.0,0.0,0.0,44.0,43.0,54.0,62.0,57.0,55.0,37.0
D.J. Carton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Alex Caruso,0.0,0.0,0.0,0.281227173119065,0.784,0.22705078125,0.30112960760998814,0.5871505056513979,21.0,30.0,20.357142857142858,0.0,0.0,0.0,37.0,25.0,64.0,58.0,41.0,67.0,71.0,28.0
Stephon Castle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
Colin Castleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0
Julian Champagnie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.266666666666666,15.8,20.891304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,74.0,46.0
Justin Champagnie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16358024691358025,5.433333333333334,15.500000000000002,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,15.0,30.0
Ulrich Chomche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Cam Christie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Max Christie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.3,17.52173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,67.0,46.0
Josh Christopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20653761869978088,9.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,64.0,0.0,8.0
Sidy Cissoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.4705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0
Jaylen Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Brandon Clarke,0.0,0.0,0.0,0.0,0.0,0.45362663495838296,0.43320884803217474,0.397705078125,22.7,26.2,20.130434782608695,0.0,0.0,0.0,0.0,0.0,58.0,59.0,64.0,56.0,6.0,46.0
Jordan Clarkson,0.3777650100545821,0.31325108155744275,0.28242117787031534,0.2690138698369151,0.30909922267946954,0.32473715532632413,0.4210640138408304,0.31661592693478613,30.300000000000004,26.5,25.760000000000005,59.0,79.0,82.0,81.0,81.0,71.0,68.0,79.0,61.0,55.0,25.0
Nic Claxton,0.0,0.0,0.0,0.0,0.0,0.0,0.6376953125,0.0,38.3,35.0,27.261904761904763,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,76.0,71.0,42.0
Donovan Clingan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
Noah Clowney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.756756756756758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0
Amir Coffey,0.0,0.0,0.0,0.0,0.0,0.0,0.12241735537190082,0.2566687670657425,5.9,13.8,17.270833333333332,0.0,0.0,0.0,0.0,0.0,0.0,44.0,69.0,50.0,70.0,48.0
Isaiah Collier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
John Collins,0.0,0.0,0.0,0.33929875821767713,0.5697393173877989,1.0642474717430102,0.526581002771479,0.614883401920439,26.9,30.4,35.599999999999994,0.0,0.0,0.0,74.0,61.0,41.0,63.0,54.0,71.0,68.0,30.0
Zach Collins,0.0,0.0,0.0,0.15013774104683195,0.19800978242536685,0.0,0.0,0.6951530612244898,26.0,23.599999999999998,12.277777777777779,0.0,0.0,0.0,66.0,77.0,0.0,0.0,28.0,63.0,69.0,36.0
Mike Conley,0.43714285714285717,0.5742984693877551,0.5654274312119303,0.0,0.5655102040816328,0.5391579900407424,0.6831987697039601,0.42978395061728397,30.633333333333333,30.6,23.0,70.0,56.0,69.0,0.0,70.0,47.0,51.0,72.0,134.0,76.0,44.0
Pat Connaughton,0.0,0.05017301038062283,0.14529914529914528,0.13161808447352769,0.3009943563558184,0.22209846290933394,0.25729888678848983,0.3320710059171597,17.0,15.200000000000001,11.185185185185187,0.0,34.0,39.0,82.0,61.0,67.0,69.0,65.0,61.0,76.0,27.0
Bilal Coulibaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,26.38636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,44.0
Ricky Council IV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0
Torrey Craig,0.0,0.0,0.0,0.26232741617357,0.1918222222222222,0.23602853745541022,0.30400000000000005,0.20134779750164367,20.200000000000003,15.0,13.555555555555557,0.0,0.0,0.0,39.0,75.0,58.0,50.0,78.0,79.0,53.0,9.0
Isaiah Crawford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jalen Crutcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jarrett Culver,0.0,0.0,0.0,0.0,0.0,0.2831947593852356,0.29757785467128023,0.1935719503287071,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,34.0,37.0,10.0,0.0,0.0
Cade Cunningham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515380859375,34.8,39.9,47.71111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,62.0,45.0
Seth Curry,0.0,0.2799586776859504,0.34897959183673466,0.0,0.17658875091307524,0.3349609375,0.4053554939981533,0.438720703125,16.0,12.033333333333331,10.538461538461538,0.0,44.0,70.0,0.0,74.0,64.0,57.0,64.0,61.0,88.0,39.0
Stephen Curry,0.61234375,0.7127062970677775,0.6011857074186828,0.9430988081507112,0.6952320940978786,0.0,0.82010582010582,0.708251953125,51.2,42.4,41.64102564102564,80.0,79.0,79.0,51.0,69.0,0.0,63.0,64.0,56.0,74.0,39.0
Pacôme Dadiet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7692307692307687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Caleb Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dyson Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.900000000000002,20.2,37.363636363636374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,61.0,44.0
N'Faly Dante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Darling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,0.7906574394463668,0.7592045149153454,0.6942222222222223,0.7552000000000001,1.0271045918367345,0.8376690946930281,1.1720679012345678,1.215625,52.4,55.1,53.666666666666664,68.0,61.0,75.0,75.0,56.0,62.0,36.0,40.0,56.0,76.0,42.0
Johnny Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.799999999999999,5.969696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,50.0,33.0
Terence Davis,0.0,0.0,0.0,0.0,0.0,0.21566358024691357,0.263638806772373,0.6255555555555554,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,61.0,30.0,64.0,0.0,0.0
JD Davison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.100000000000001,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0
DeMar DeRozan,0.4841666666666665,0.43836291913214986,0.514609203798393,0.45859375,0.5090234440883791,0.5785034602076125,0.650631550658425,0.5633656509695292,41.400000000000006,41.3,35.348837209302324,60.0,78.0,74.0,80.0,77.0,68.0,61.0,76.0,74.0,79.0,43.0
Donte DiVincenzo,0.0,0.0,0.0,0.0,0.39917695473251025,0.3420569329660239,0.3797061524334251,0.4688208616780045,24.299999999999997,30.400000000000002,24.25,0.0,0.0,0.0,0.0,27.0,66.0,66.0,42.0,72.0,81.0,40.0
Moussa Diabaté,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.717948717948715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Mamadi Diakite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0
Gradey Dick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42.0
Ousmane Dieng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.700000000000001,8.1,8.481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,27.0
