Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
17,14,Carmelo Anthony,PF,37,LAL,69,3,25.985507246376812,4.6231884057971016,10.478260869565217,0.441,2.1594202898550723,5.753623188405797,0.375,170,326,0.521,0.544,1.9130434782608696,2.3043478260869565,0.83,0.8985507246376812,3.2753623188405796,4.173913043478261,0.9855072463768116,0.6811594202898551,0.7536231884057971,0.855072463768116,2.4057971014492754,13.318840579710145,14.8,0.579,0.549,0.22,3.7,13.5,8.6,5.6,1.3,2.6,6.9,20.4,2.2,1.4,3.6,0.097,0.4,-0.8,-0.5,0.7,24.028985507246375
18,15,Cole Anthony,PG,21,ORL,65,65,31.676923076923078,5.492307692307692,14.03076923076923,0.391,2.0307692307692307,6.015384615384615,0.338,225,521,0.432,0.464,3.3230769230769233,3.8923076923076922,0.854,0.49230769230769234,4.861538461538461,5.3538461538461535,5.676923076923077,0.7076923076923077,0.26153846153846155,2.6153846153846154,2.6307692307692307,16.338461538461537,13.5,0.519,0.429,0.277,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4,30.107692307692307
19,16,OG Anunoby,SF,24,TOR,48,48,36.0,6.4375,14.520833333333334,0.443,2.3958333333333335,6.604166666666667,0.363,194,380,0.511,0.526,1.8541666666666667,2.4583333333333335,0.754,1.5416666666666667,3.9583333333333335,5.5,2.6041666666666665,1.4791666666666667,0.5208333333333334,1.6666666666666667,2.7291666666666665,17.125,14.8,0.549,0.455,0.169,4.4,12.6,8.3,11.0,2.1,1.4,9.7,20.5,1.8,1.9,3.7,0.104,0.4,0.1,0.5,1.1,32.64583333333333
20,17,Ryan Arcidiacono,PG,27,NYK,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,2,3,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.4,0.1,0.0,0.3,0.5,1.6,6.1,0.667,0.75,0.0,0.0,11.5,5.7,7.5,0.7,0.0,20.0,8.6,0.0,0.1,0.1,0.052,-4.6,0.0,-4.6,-0.1,3.4
21,18,Trevor Ariza,SF,36,LAL,24,11,19.25,1.375,4.125,0.333,0.8333333333333334,3.0833333333333335,0.27,13,25,0.52,0.434,0.4166666666666667,0.75,0.556,0.4166666666666667,3.0,3.4166666666666665,1.125,0.5416666666666666,0.25,0.4583333333333333,0.8333333333333334,4.0,7.0,0.449,0.747,0.182,2.3,16.7,9.5,7.5,1.3,1.2,9.3,11.0,-0.2,0.4,0.2,0.02,-3.3,-0.2,-3.4,-0.2,11.041666666666664
22,19,D.J. Augustin,PG,34,LAL,55,2,16.054545454545455,1.709090909090909,4.036363636363636,0.423,1.2363636363636363,2.981818181818182,0.415,26,58,0.448,0.577,0.6909090909090909,0.7818181818181819,0.884,0.2,1.0363636363636364,1.2363636363636363,1.9454545454545455,0.3090909090909091,0.01818181818181818,1.018181818181818,0.7090909090909091,5.345454545454546,9.7,0.61,0.739,0.194,1.4,7.0,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-3.6,-0.4,10.272727272727273
25,20,Deni Avdija,SF,21,WAS,82,8,24.195121951219512,3.048780487804878,7.060975609756097,0.432,1.0,3.158536585365854,0.317,168,320,0.525,0.503,1.2560975609756098,1.6585365853658536,0.757,0.6341463414634146,4.548780487804878,5.182926829268292,2.0365853658536586,0.7195121951219512,0.5365853658536586,1.0609756097560976,2.317073170731707,8.353658536585366,11.6,0.536,0.447,0.235,3.0,20.5,11.9,11.8,1.5,1.9,12.0,16.3,0.6,1.8,2.4,0.058,-2.1,0.4,-1.7,0.1,20.146341463414636
26,21,Joel Ayayi,SG,21,WAS,7,0,2.857142857142857,0.14285714285714285,0.8571428571428571,0.167,0.0,0.14285714285714285,0.0,1,5,0.2,0.167,0.0,0.0,,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,3.4,0.167,0.167,0.0,5.6,10.9,8.3,25.4,0.0,0.0,0.0,13.3,0.0,0.0,0.0,-0.098,-4.3,-1.7,-6.0,0.0,1.2857142857142856
27,22,Deandre Ayton,C,23,PHO,58,58,29.53448275862069,7.620689655172414,12.017241379310345,0.634,0.1206896551724138,0.3275862068965517,0.368,435,678,0.642,0.639,1.8275862068965518,2.4482758620689653,0.746,2.5689655172413794,7.655172413793103,10.224137931034482,1.4482758620689655,0.6896551724137931,0.6896551724137931,1.5689655172413792,2.4482758620689653,17.189655172413794,21.9,0.656,0.027,0.204,9.6,27.1,18.6,7.6,1.1,2.1,10.7,21.4,4.1,3.1,7.3,0.203,2.2,0.6,2.8,2.1,35.41379310344827
28,23,Udoka Azubuike,C,22,UTA,17,6,11.470588235294118,2.176470588235294,2.8823529411764706,0.755,0.0,0.0,,37,49,0.755,0.755,0.35294117647058826,0.6470588235294118,0.545,1.0588235294117647,3.1176470588235294,4.176470588235294,0.0,0.058823529411764705,0.6470588235294118,0.7058823529411765,1.4705882352941178,4.705882352941177,17.6,0.743,0.0,0.224,10.5,28.8,19.9,0.0,0.3,5.0,18.2,14.7,0.3,0.3,0.6,0.157,-1.8,0.4,-1.4,0.0,11.47058823529412
29,24,Marvin Bagley III,PF,22,DET,48,25,23.875,4.6875,9.291666666666666,0.504,0.4791666666666667,2.0208333333333335,0.237,202,349,0.579,0.53,1.3958333333333333,2.1041666666666665,0.663,2.1875,4.854166666666667,7.041666666666667,0.75,0.4583333333333333,0.375,0.8125,1.9375,11.25,15.7,0.551,0.217,0.226,9.7,22.6,16.0,5.2,0.9,1.4,7.4,19.8,1.2,0.9,2.0,0.085,-0.5,-1.8,-2.3,-0.1,21.354166666666668
32,25,LaMelo Ball,PG,20,CHO,75,75,32.29333333333334,7.173333333333333,16.72,0.429,2.933333333333333,7.533333333333333,0.389,318,689,0.462,0.517,2.8266666666666667,3.24,0.872,1.44,5.24,6.68,7.613333333333333,1.5866666666666667,0.4,3.2666666666666666,3.16,20.106666666666666,19.7,0.554,0.451,0.194,4.7,17.4,11.0,35.7,2.4,1.2,15.3,28.2,3.4,2.5,5.8,0.116,3.3,0.1,3.4,3.3,43.57333333333334
33,26,Lonzo Ball,PG,24,CHI,35,35,34.628571428571426,4.628571428571429,10.942857142857143,0.423,3.142857142857143,7.428571428571429,0.423,52,123,0.423,0.567,0.6,0.8,0.75,1.0,4.428571428571429,5.428571428571429,5.085714285714285,1.8285714285714285,0.8857142857142857,2.342857142857143,2.4285714285714284,13.0,14.5,0.575,0.679,0.073,3.3,14.3,8.8,20.0,2.6,2.2,17.2,17.4,0.8,1.4,2.2,0.088,0.9,1.6,2.5,1.4,36.028571428571425
34,27,Mo Bamba,C,23,ORL,71,69,25.690140845070424,4.169014084507042,8.690140845070422,0.48,1.5070422535211268,3.9577464788732395,0.381,189,336,0.563,0.566,0.8028169014084507,1.028169014084507,0.781,2.084507042253521,5.971830985915493,8.056338028169014,1.1971830985915493,0.5352112676056338,1.6619718309859155,1.0845070422535212,2.563380281690141,10.647887323943662,16.5,0.582,0.455,0.118,8.5,24.6,16.5,7.4,1.0,5.9,10.6,17.2,1.8,2.7,4.5,0.118,-0.2,0.9,0.7,1.2,28.647887323943657
35,28,Desmond Bane,SG,23,MEM,76,76,29.81578947368421,6.684210526315789,14.486842105263158,0.461,3.0,6.881578947368421,0.436,280,578,0.484,0.565,1.8421052631578947,2.039473684210526,0.903,0.6052631578947368,3.789473684210526,4.394736842105263,2.736842105263158,1.2105263157894737,0.3815789473684211,1.4605263157894737,2.5789473684210527,18.210526315789473,17.6,0.592,0.475,0.141,2.1,13.6,7.7,13.5,1.9,1.1,8.7,23.1,4.5,2.7,7.2,0.153,2.5,0.3,2.7,2.7,33.21052631578947
36,29,Dalano Banton,PG,22,TOR,64,1,10.875,1.296875,3.15625,0.411,0.203125,0.796875,0.255,70,151,0.464,0.443,0.40625,0.6875,0.591,0.59375,1.34375,1.9375,1.546875,0.4375,0.15625,0.828125,1.0625,3.203125,10.0,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,8.3125
37,30,Cat Barber,PG,27,ATL,3,0,4.333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,,0,4,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-11.2,0.0,0.0,1.0,8.5,16.7,12.6,26.7,0.0,0.0,14.8,22.7,-0.1,0.0,-0.1,-0.45,-15.8,-7.6,-23.5,-0.1,-0.33333333333333315
38,31,Harrison Barnes,PF,29,SAC,77,77,33.5974025974026,5.077922077922078,10.831168831168831,0.469,1.844155844155844,4.675324675324675,0.394,249,474,0.525,0.554,4.428571428571429,5.363636363636363,0.826,1.0649350649350648,4.545454545454546,5.6103896103896105,2.4155844155844157,0.6883116883116883,0.18181818181818182,1.5324675324675325,1.2207792207792207,16.428571428571427,15.7,0.623,0.432,0.495,3.4,14.9,9.1,10.5,1.0,0.5,10.4,18.8,5.0,1.0,6.0,0.112,1.5,-1.3,0.2,1.4,27.519480519480517
39,32,Scottie Barnes,PF,20,TOR,74,74,35.36486486486486,6.202702702702703,12.594594594594595,0.492,0.7837837837837838,2.608108108108108,0.301,401,739,0.543,0.524,2.135135135135135,2.9054054054054053,0.735,2.635135135135135,4.891891891891892,7.527027027027027,3.4594594594594597,1.0810810810810811,0.7432432432432432,1.837837837837838,2.5945945945945947,15.324324324324325,16.3,0.552,0.207,0.231,7.7,15.8,11.5,14.7,1.5,2.1,11.7,19.0,3.7,2.9,6.6,0.122,0.5,0.4,0.9,1.9,33.21621621621622
40,33,RJ Barrett,SF,21,NYK,70,70,34.52857142857143,6.957142857142857,17.057142857142857,0.408,1.9714285714285715,5.771428571428571,0.342,349,790,0.442,0.466,4.142857142857143,5.8,0.714,0.9428571428571428,4.885714285714286,5.828571428571428,2.9714285714285715,0.6142857142857143,0.22857142857142856,2.157142857142857,2.0285714285714285,20.02857142857143,13.7,0.511,0.338,0.34,2.9,15.5,9.1,14.9,0.9,0.7,9.9,27.6,0.1,2.2,2.3,0.046,-0.3,-1.3,-1.6,0.2,28.02857142857143
41,34,Will Barton,SG,31,DEN,71,71,32.070422535211264,5.52112676056338,12.619718309859154,0.438,2.211267605633803,6.056338028169014,0.365,235,466,0.504,0.525,1.4366197183098592,1.7887323943661972,0.803,0.6197183098591549,4.169014084507042,4.788732394366197,3.887323943661972,0.7746478873239436,0.43661971830985913,1.7887323943661972,1.6056338028169015,14.690140845070422,13.4,0.548,0.48,0.142,2.2,14.1,8.3,17.6,1.2,1.2,11.8,20.8,1.2,1.9,3.2,0.067,0.4,-0.9,-0.5,0.9,28.802816901408452
42,35,Paris Bass,SF,26,PHO,2,0,3.5,1.0,3.0,0.333,0.0,1.0,0.0,2,4,0.5,0.333,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,1.0,3.0,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0.0,6.9,0.0,22.5,54.6,0.0,0.0,0.0,-0.17,-11.2,-1.2,-12.4,0.0,4.0
43,36,Charles Bassey,C,21,PHI,23,0,7.304347826086956,1.3043478260869565,2.0434782608695654,0.638,0.0,0.17391304347826086,0.0,30,43,0.698,0.638,0.391304347826087,0.5217391304347826,0.75,0.9565217391304348,1.7391304347826086,2.6956521739130435,0.30434782608695654,0.21739130434782608,0.7391304347826086,0.34782608695652173,1.391304347826087,3.0,21.5,0.66,0.085,0.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,0.22,-0.4,2.1,1.7,0.2,9.869565217391305
44,37,Keita Bates-Diop,SF,26,SAS,59,14,16.203389830508474,2.305084745762712,4.4576271186440675,0.517,0.288135593220339,0.9322033898305084,0.309,119,208,0.572,0.549,0.7796610169491526,1.0338983050847457,0.754,1.0508474576271187,2.864406779661017,3.9152542372881354,0.6949152542372882,0.4576271186440678,0.23728813559322035,0.7627118644067796,1.0338983050847457,5.677966101694915,12.4,0.578,0.209,0.232,6.8,18.7,12.7,5.7,1.4,1.2,13.4,14.8,0.6,1.0,1.6,0.08,-2.1,-0.5,-2.6,-0.1,12.423728813559322
45,38,Nicolas Batum,PF,33,LAC,59,54,24.779661016949152,3.0338983050847457,6.559322033898305,0.463,1.8305084745762712,4.576271186440678,0.4,71,117,0.607,0.602,0.423728813559322,0.6440677966101694,0.658,0.4915254237288136,3.8135593220338984,4.305084745762712,1.694915254237288,0.9830508474576272,0.711864406779661,0.6779661016949152,1.3559322033898304,8.322033898305085,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.8,2.3,1.6,22.559322033898304
46,39,Kent Bazemore,SF,32,LAL,39,14,13.974358974358974,1.1538461538461537,3.5641025641025643,0.324,0.7435897435897436,2.051282051282051,0.363,16,59,0.271,0.428,0.3333333333333333,0.4358974358974359,0.765,0.3333333333333333,1.435897435897436,1.7692307692307692,0.8717948717948718,0.6410256410256411,0.23076923076923078,0.5384615384615384,1.794871794871795,3.3846153846153846,6.0,0.451,0.576,0.122,2.6,11.0,6.8,8.1,2.2,1.5,12.5,13.2,-0.4,0.5,0.1,0.006,-5.1,0.8,-4.3,-0.3,8.692307692307693
47,40,Darius Bazley,PF,21,OKC,69,53,27.884057971014492,3.971014492753623,9.405797101449275,0.422,1.1594202898550725,3.898550724637681,0.297,194,380,0.511,0.484,1.6956521739130435,2.463768115942029,0.688,1.0289855072463767,5.2898550724637685,6.318840579710145,1.4057971014492754,0.8405797101449275,1.0144927536231885,1.3043478260869565,0.9855072463768116,10.797101449275363,12.6,0.515,0.414,0.262,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,0.044,-2.1,0.3,-1.8,0.1,23.666666666666668
48,41,Bradley Beal,SG,28,WAS,40,40,35.975,8.7,19.275,0.451,1.575,5.25,0.3,285,561,0.508,0.492,4.225,5.075,0.833,0.95,3.775,4.725,6.625,0.9,0.375,3.375,2.375,23.2,17.5,0.539,0.272,0.263,3.0,11.4,7.3,30.8,1.2,0.9,13.6,30.8,0.6,0.7,1.4,0.046,2.0,-1.2,0.8,1.0,38.375
49,42,Malik Beasley,SG,25,MIN,79,18,25.0126582278481,4.2025316455696204,10.759493670886076,0.391,3.037974683544304,8.063291139240507,0.377,92,213,0.432,0.532,0.620253164556962,0.759493670886076,0.817,0.3291139240506329,2.5443037974683542,2.8734177215189876,1.4683544303797469,0.5443037974683544,0.1518987341772152,0.5443037974683544,1.1139240506329113,12.063291139240507,11.9,0.544,0.749,0.071,1.4,11.2,6.2,8.5,1.0,0.6,4.7,19.4,1.7,1.2,2.9,0.069,0.7,-1.5,-0.7,0.7,20.11392405063291
50,43,Jordan Bell,C,27,CHI,1,0,2.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,29.9,,,,56.6,0.0,28.1,0.0,24.4,0.0,,0.0,0.0,0.0,0.0,0.6,-8.1,10.8,2.7,0.0,5.0
51,44,DeAndre' Bembry,SF,27,MIL,56,20,18.321428571428573,2.2142857142857144,3.9464285714285716,0.561,0.26785714285714285,0.6428571428571429,0.417,109,185,0.589,0.595,0.375,0.625,0.6,0.75,2.1607142857142856,2.9107142857142856,1.1785714285714286,0.875,0.44642857142857145,0.5535714285714286,2.017857142857143,5.071428571428571,11.9,0.601,0.163,0.158,4.6,12.5,8.6,8.6,2.3,2.2,11.6,11.2,1.1,1.1,2.2,0.104,-2.2,1.5,-0.7,0.3,15.017857142857142
54,45,Dāvis Bertāns,PF,29,DAL,56,0,14.410714285714286,1.7678571428571428,4.910714285714286,0.36,1.375,4.107142857142857,0.335,22,45,0.489,0.5,0.6428571428571429,0.7142857142857143,0.9,0.21428571428571427,1.875,2.0892857142857144,0.5535714285714286,0.30357142857142855,0.21428571428571427,0.3392857142857143,1.5178571428571428,5.553571428571429,9.4,0.531,0.836,0.145,1.7,14.3,8.0,5.5,1.0,1.3,6.1,17.3,0.2,0.7,0.9,0.053,-1.7,-0.9,-2.6,-0.1,10.071428571428571
57,46,Patrick Beverley,PG,33,MIN,58,54,25.448275862068964,3.0517241379310347,7.517241379310345,0.406,1.4310344827586208,4.172413793103448,0.343,94,194,0.485,0.501,1.6551724137931034,2.293103448275862,0.722,1.0689655172413792,3.0689655172413794,4.137931034482759,4.620689655172414,1.1551724137931034,0.896551724137931,1.2586206896551724,3.0,9.189655172413794,14.8,0.539,0.555,0.305,4.4,13.2,8.7,24.5,2.2,3.4,12.9,16.1,2.3,1.7,4.1,0.132,0.6,2.1,2.7,1.7,27.637931034482758
58,47,Saddiq Bey,SF,22,DET,82,82,32.97560975609756,5.487804878048781,13.853658536585366,0.396,2.573170731707317,7.439024390243903,0.346,239,526,0.454,0.489,2.5609756097560976,3.097560975609756,0.827,1.3048780487804879,4.073170731707317,5.378048780487805,2.841463414634146,0.8902439024390244,0.1951219512195122,1.170731707317073,1.5609756097560976,16.109756097560975,14.0,0.529,0.537,0.224,4.1,14.1,8.8,13.8,1.3,0.5,7.1,21.3,2.4,1.6,4.0,0.071,0.9,-1.2,-0.3,1.2,28.329268292682926
59,48,Khem Birch,C,29,TOR,55,28,18.01818181818182,1.7636363636363637,3.6363636363636362,0.485,0.0,0.2545454545454545,0.0,97,186,0.522,0.485,0.9636363636363636,1.290909090909091,0.746,2.2181818181818183,2.1272727272727274,4.345454545454546,1.018181818181818,0.5454545454545454,0.4727272727272727,0.5272727272727272,1.8909090909090909,4.490909090909091,13.2,0.534,0.07,0.355,12.7,13.5,13.1,7.6,1.5,2.6,11.1,11.2,1.5,1.1,2.6,0.126,-1.7,0.4,-1.3,0.2,13.454545454545453
60,49,Goga Bitadze,C,22,IND,50,16,14.58,2.62,5.04,0.52,0.46,1.6,0.288,108,172,0.628,0.565,1.28,1.88,0.681,1.58,1.96,3.54,1.1,0.42,0.84,0.92,2.14,6.98,18.0,0.595,0.317,0.373,11.9,15.3,13.5,11.2,1.4,5.0,13.6,19.9,1.3,0.6,1.9,0.122,-0.2,-0.6,-0.8,0.2,15.98
61,50,Bismack Biyombo,C,29,PHO,36,3,14.055555555555555,2.388888888888889,4.027777777777778,0.593,0.0,0.0,,86,145,0.593,0.593,1.0555555555555556,1.9722222222222223,0.535,1.75,2.888888888888889,4.638888888888889,0.6388888888888888,0.3333333333333333,0.7222222222222222,0.6944444444444444,1.9444444444444444,5.833333333333333,17.3,0.596,0.0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1,14.416666666666664
62,51,Nemanja Bjelica,C,33,GSW,71,0,16.08450704225352,2.2535211267605635,4.816901408450704,0.468,0.7605633802816901,2.0985915492957745,0.362,106,193,0.549,0.547,0.8309859154929577,1.1408450704225352,0.728,0.8732394366197183,3.267605633802817,4.140845070422535,2.23943661971831,0.5774647887323944,0.36619718309859156,1.2253521126760563,1.8028169014084507,6.098591549295775,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0,16.1830985915493
63,52,Eric Bledsoe,PG,32,LAC,54,29,25.203703703703702,3.6481481481481484,8.666666666666666,0.421,0.9444444444444444,3.0185185185185186,0.313,146,305,0.479,0.475,1.6481481481481481,2.1666666666666665,0.761,0.5185185185185185,2.8518518518518516,3.3703703703703702,4.166666666666667,1.2777777777777777,0.35185185185185186,2.1481481481481484,1.5740740740740742,9.88888888888889,12.5,0.514,0.348,0.25,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4,22.87037037037037
