Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
40,33,Keita Bates-Diop,SF,25,SAS,30,0,8.166666666666666,1.0,2.2333333333333334,0.448,0.16666666666666666,0.5666666666666667,0.294,25,50,0.5,0.485,0.4666666666666667,0.7,0.667,0.3,1.3333333333333333,1.6333333333333333,0.4,0.36666666666666664,0.16666666666666666,0.23333333333333334,0.36666666666666664,2.6333333333333333,12.0,0.518,0.254,0.313,3.8,17.7,10.6,6.6,2.2,1.7,8.4,14.8,0.1,0.3,0.3,0.068,-2.3,0.4,-1.9,0.0,6.433333333333334
41,34,Nicolas Batum,SF,32,LAC,67,38,27.388059701492537,2.8507462686567164,6.149253731343284,0.464,1.6417910447761195,4.059701492537314,0.404,81,140,0.579,0.597,0.7164179104477612,0.8656716417910447,0.828,0.746268656716418,3.970149253731343,4.7164179104477615,2.208955223880597,1.0298507462686568,0.5522388059701493,0.7910447761194029,1.5223880597014925,8.059701492537313,12.9,0.617,0.66,0.141,3.2,15.9,9.7,10.5,1.9,1.8,10.8,11.8,2.7,2.3,5.0,0.132,0.6,1.5,2.1,1.9,22.985074626865675
42,35,Aron Baynes,C,34,TOR,53,31,18.49056603773585,2.5283018867924527,5.735849056603773,0.441,0.5094339622641509,1.9433962264150944,0.262,107,201,0.532,0.485,0.5471698113207547,0.7735849056603774,0.707,1.6415094339622642,3.509433962264151,5.150943396226415,0.8867924528301887,0.32075471698113206,0.4339622641509434,0.8679245283018868,2.2452830188679247,6.113207547169812,10.5,0.503,0.339,0.135,9.4,21.7,15.3,7.0,0.8,2.3,12.5,16.2,0.1,0.9,1.0,0.049,-3.4,-1.1,-4.5,-0.6,13.924528301886792
43,36,Kent Bazemore,SF,31,GSW,67,18,19.895522388059703,2.626865671641791,5.850746268656716,0.449,1.1194029850746268,2.746268656716418,0.408,101,208,0.486,0.545,0.8059701492537313,1.164179104477612,0.692,0.3880597014925373,3.029850746268657,3.417910447761194,1.6119402985074627,1.0298507462686568,0.4925373134328358,1.2238805970149254,2.3582089552238807,7.17910447761194,10.6,0.564,0.469,0.199,2.1,16.0,9.1,11.1,2.4,2.2,16.1,16.3,-0.2,2.1,1.8,0.065,-2.9,1.7,-1.2,0.2,17.62686567164179
44,37,Darius Bazley,PF,20,OKC,55,55,31.163636363636364,4.963636363636364,12.545454545454545,0.396,1.509090909090909,5.2,0.29,190,404,0.47,0.456,2.272727272727273,3.2363636363636363,0.702,0.9272727272727272,6.2727272727272725,7.2,1.8,0.5272727272727272,0.45454545454545453,2.2181818181818183,1.0909090909090908,13.709090909090909,9.7,0.491,0.414,0.258,3.1,21.2,12.0,8.9,0.8,1.3,13.7,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1.0,21.92727272727273
45,38,Bradley Beal,SG,27,WAS,60,60,35.78333333333333,11.166666666666666,23.033333333333335,0.485,2.1666666666666665,6.216666666666667,0.349,540,1009,0.535,0.532,6.8,7.65,0.889,1.2,3.5166666666666666,4.716666666666667,4.416666666666667,1.15,0.36666666666666664,3.1166666666666667,2.3333333333333335,31.3,22.7,0.593,0.27,0.332,3.6,10.4,7.0,21.3,1.5,0.9,10.6,34.1,4.2,1.7,5.9,0.132,4.8,-1.4,3.4,2.9,45.3
46,39,Malik Beasley,SG,24,MIN,37,36,32.810810810810814,7.135135135135135,16.216216216216218,0.44,3.4594594594594597,8.675675675675675,0.399,136,279,0.487,0.547,1.837837837837838,2.1621621621621623,0.85,0.7567567567567568,3.6216216216216215,4.378378378378378,2.3783783783783785,0.8108108108108109,0.1891891891891892,1.6216216216216217,1.6756756756756757,19.56756756756757,14.6,0.57,0.535,0.133,2.4,12.4,7.2,11.6,1.2,0.5,8.6,24.0,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6,30.648648648648646
47,40,Jordan Bell,C,26,GSW,6,1,13.666666666666666,1.1666666666666667,3.6666666666666665,0.318,0.0,0.3333333333333333,0.0,7,20,0.35,0.318,0.16666666666666666,0.3333333333333333,0.5,1.1666666666666667,2.8333333333333335,4.0,1.1666666666666667,0.5,0.8333333333333334,0.6666666666666666,1.1666666666666667,2.5,8.0,0.328,0.091,0.091,9.1,21.9,15.5,10.6,1.7,5.2,14.9,13.6,-0.1,0.1,0.0,-0.008,-5.9,0.1,-5.8,-0.1,11.333333333333334
50,41,DeAndre' Bembry,SF,26,TOR,51,12,19.058823529411764,2.2941176470588234,4.470588235294118,0.513,0.27450980392156865,1.0392156862745099,0.264,103,175,0.589,0.544,0.8823529411764706,1.2941176470588236,0.682,0.6470588235294118,2.215686274509804,2.8627450980392157,2.0980392156862746,1.0392156862745099,0.35294117647058826,1.392156862745098,1.7058823529411764,5.745098039215686,11.2,0.57,0.232,0.289,3.6,13.3,8.3,15.6,2.6,1.9,21.6,14.6,0.1,1.1,1.2,0.059,-3.2,1.4,-1.9,0.0,15.568627450980394
51,42,Dāvis Bertāns,PF,28,WAS,57,7,25.68421052631579,3.3859649122807016,8.385964912280702,0.404,2.9649122807017543,7.508771929824562,0.395,24,50,0.48,0.581,1.7543859649122806,2.017543859649123,0.87,0.3157894736842105,2.6315789473684212,2.9473684210526314,0.8596491228070176,0.5789473684210527,0.22807017543859648,0.5789473684210527,2.3859649122807016,11.491228070175438,11.4,0.62,0.895,0.241,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,2.1,1.0,3.1,0.101,0.3,-1.1,-0.8,0.4,19.31578947368421
52,43,Patrick Beverley,PG,32,LAC,37,34,22.486486486486488,2.5135135135135136,5.945945945945946,0.423,1.5135135135135136,3.810810810810811,0.397,37,79,0.468,0.55,0.972972972972973,1.2162162162162162,0.8,0.7837837837837838,2.4324324324324325,3.2162162162162162,2.054054054054054,0.7837837837837838,0.7567567567567568,0.918918918918919,2.918918918918919,7.513513513513513,12.0,0.58,0.641,0.205,4.0,11.8,8.0,12.0,1.7,3.0,12.4,14.6,1.0,1.0,2.1,0.119,-0.7,1.4,0.7,0.6,19.513513513513512
53,44,Saddiq Bey,SF,21,DET,70,53,27.271428571428572,3.9857142857142858,9.871428571428572,0.404,2.5,6.571428571428571,0.38,104,231,0.45,0.53,1.7714285714285714,2.1,0.844,0.6142857142857143,3.9285714285714284,4.542857142857143,1.3571428571428572,0.7428571428571429,0.2,0.8571428571428571,1.5714285714285714,12.242857142857142,12.6,0.567,0.666,0.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,1.6,1.7,3.3,0.082,0.3,-0.8,-0.5,0.7,21.82857142857143
54,45,Tyler Bey,SF,22,DAL,18,0,3.9444444444444446,0.3888888888888889,1.2222222222222223,0.318,0.05555555555555555,0.2222222222222222,0.25,6,18,0.333,0.341,0.16666666666666666,0.2777777777777778,0.6,0.4444444444444444,0.6111111111111112,1.0555555555555556,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,1.0,5.9,0.372,0.182,0.227,12.5,16.9,14.7,5.6,0.0,1.3,11.0,16.9,-0.1,0.0,0.0,-0.033,-5.5,-3.9,-9.5,-0.1,1.777777777777778
55,46,Khem Birch,C,28,TOR,67,22,22.82089552238806,2.8208955223880596,5.6716417910447765,0.497,0.19402985074626866,0.7761194029850746,0.25,176,328,0.537,0.514,1.3582089552238805,1.9253731343283582,0.705,2.5970149253731343,3.1791044776119404,5.776119402985074,1.328358208955224,0.7164179104477612,0.746268656716418,0.6567164179104478,1.6865671641791045,7.1940298507462686,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,2.3,1.4,3.8,0.118,-1.0,0.1,-1.0,0.4,19.761194029850746
58,47,Goga Bitadze,C,21,IND,45,3,12.466666666666667,1.8444444444444446,4.311111111111111,0.428,0.4444444444444444,1.7555555555555555,0.253,63,115,0.548,0.479,1.0,1.3555555555555556,0.738,1.3333333333333333,2.0,3.3333333333333335,0.8222222222222222,0.2,1.3333333333333333,0.37777777777777777,2.088888888888889,5.133333333333334,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.7,0.8,1.5,0.129,-2.0,1.0,-1.0,0.1,14.955555555555556
59,48,Bismack Biyombo,C,28,CHO,66,36,20.439393939393938,2.1515151515151514,3.6666666666666665,0.587,0.0,0.015151515151515152,0.0,142,241,0.589,0.587,0.7121212121212122,1.5909090909090908,0.448,2.0757575757575757,3.1818181818181817,5.257575757575758,1.2272727272727273,0.25757575757575757,1.121212121212121,1.0757575757575757,2.1363636363636362,5.015151515151516,11.7,0.574,0.004,0.434,10.8,17.1,13.9,8.3,0.6,5.4,19.8,11.5,0.9,1.4,2.3,0.081,-3.4,0.4,-3.0,-0.4,15.848484848484848
60,49,Nemanja Bjelica,PF,32,MIA,37,3,16.08108108108108,2.4054054054054053,5.297297297297297,0.454,0.7297297297297297,2.2972972972972974,0.318,62,111,0.559,0.523,1.0,1.3783783783783783,0.725,0.7837837837837838,2.6486486486486487,3.4324324324324325,1.864864864864865,0.40540540540540543,0.13513513513513514,0.8918918918918919,1.837837837837838,6.54054054054054,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.5,0.3,0.9,0.071,-1.4,-0.8,-2.2,0.0,13.945945945945946
63,50,Eric Bledsoe,SG,31,NOP,71,70,29.732394366197184,4.323943661971831,10.28169014084507,0.421,1.704225352112676,5.0,0.341,186,375,0.496,0.503,1.8873239436619718,2.7464788732394365,0.687,0.4084507042253521,3.028169014084507,3.436619718309859,3.7746478873239435,0.7746478873239436,0.3380281690140845,1.6056338028169015,1.5774647887323943,12.23943661971831,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2.0,0.0,23.676056338028168
