Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
25,22,D.J. Augustin,PG,29,ORL,78,20,19.71794871794872,2.5,6.628205128205129,0.377,1.2179487179487178,3.5128205128205128,0.347,100,243,0.412,0.469,1.6794871794871795,2.0641025641025643,0.814,0.19230769230769232,1.3076923076923077,1.5,2.6794871794871793,0.3974358974358974,0.01282051282051282,1.1538461538461537,1.294871794871795,7.897435897435898,11.0,0.524,0.53,0.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-1.2,-1.8,-3.0,-0.4,13.294871794871794
26,23,Luke Babbitt,SF,27,MIA,68,55,15.661764705882353,1.661764705882353,4.132352941176471,0.402,1.2794117647058822,3.088235294117647,0.414,26,71,0.366,0.557,0.16176470588235295,0.22058823529411764,0.733,0.17647058823529413,1.8970588235294117,2.073529411764706,0.5294117647058824,0.29411764705882354,0.16176470588235295,0.36764705882352944,1.7352941176470589,4.764705882352941,8.3,0.563,0.747,0.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.8,1.0,1.8,0.081,-2.0,-0.1,-2.0,0.0,9.397058823529413
27,24,Ron Baker,SG,23,NYK,52,13,16.48076923076923,1.5769230769230769,4.173076923076923,0.378,0.4423076923076923,1.6538461538461537,0.267,59,131,0.45,0.431,0.5384615384615384,0.8269230769230769,0.651,0.23076923076923078,1.6538461538461537,1.8846153846153846,2.0576923076923075,0.6538461538461539,0.15384615384615385,1.0769230769230769,1.4230769230769231,4.134615384615385,7.5,0.456,0.396,0.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6,10.346153846153845
28,25,Wade Baldwin,PG,20,MEM,33,1,12.272727272727273,1.0909090909090908,3.484848484848485,0.313,0.09090909090909091,0.6666666666666666,0.136,33,93,0.355,0.326,0.9393939393939394,1.121212121212121,0.838,0.3333333333333333,1.0606060606060606,1.393939393939394,1.8484848484848484,0.5454545454545454,0.21212121212121213,1.1818181818181819,1.2121212121212122,3.212121212121212,6.5,0.404,0.191,0.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-0.3,7.575757575757575
29,26,Leandro Barbosa,SG,34,PHO,67,0,14.373134328358208,2.5671641791044775,5.850746268656716,0.439,0.5223880597014925,1.462686567164179,0.357,137,294,0.466,0.483,0.5970149253731343,0.6716417910447762,0.889,0.22388059701492538,1.328358208955224,1.5522388059701493,1.208955223880597,0.4626865671641791,0.11940298507462686,0.7164179104477612,1.2238805970149254,6.253731343283582,11.5,0.509,0.25,0.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,0.031,-1.7,-0.9,-2.5,-0.1,10.850746268656716
30,27,J.J. Barea,PG,32,DAL,35,6,22.02857142857143,4.057142857142857,9.8,0.414,1.5142857142857142,4.228571428571429,0.358,89,195,0.456,0.491,1.2571428571428571,1.457142857142857,0.863,0.2571428571428571,2.142857142857143,2.4,5.514285714285714,0.4,0.02857142857142857,1.8,0.8571428571428571,10.885714285714286,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,3.0,-1.5,1.5,0.7,22.057142857142857
31,28,Harrison Barnes,PF,24,DAL,79,79,35.48101265822785,7.582278481012659,16.20253164556962,0.468,0.9873417721518988,2.810126582278481,0.351,521,1058,0.492,0.498,3.0632911392405062,3.5569620253164556,0.861,1.1772151898734178,3.810126582278481,4.987341772151899,1.4683544303797469,0.8227848101265823,0.189873417721519,1.2911392405063291,1.620253164556962,19.21518987341772,16.3,0.541,0.173,0.22,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.078,0.4,-1.2,-0.8,0.8,28.063291139240505
32,29,Matt Barnes,SF,36,GSW,74,18,24.013513513513512,2.5,6.391891891891892,0.391,1.1756756756756757,3.554054054054054,0.331,98,210,0.467,0.483,0.9459459459459459,1.2027027027027026,0.787,0.9459459459459459,4.243243243243243,5.1891891891891895,2.635135135135135,0.6486486486486487,0.35135135135135137,1.445945945945946,2.5,7.121621621621622,10.3,0.514,0.556,0.188,4.6,19.7,12.3,15.7,1.3,1.3,17.3,15.6,0.3,1.7,2.0,0.053,-1.7,0.3,-1.4,0.3,18.216216216216218
35,30,Will Barton,SG,26,DEN,60,19,28.416666666666668,4.916666666666667,11.1,0.443,1.45,3.9166666666666665,0.37,208,431,0.483,0.508,2.3833333333333333,3.1666666666666665,0.753,0.9666666666666667,3.35,4.316666666666666,3.433333333333333,0.8,0.4666666666666667,1.6166666666666667,1.8333333333333333,13.666666666666666,15.5,0.547,0.353,0.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,0.093,1.2,-1.0,0.2,1.0,26.083333333333336
36,31,Brandon Bass,PF,31,LAC,52,0,11.096153846153847,2.0576923076923075,3.576923076923077,0.575,0.019230769230769232,0.057692307692307696,0.333,106,183,0.579,0.578,1.4807692307692308,1.6923076923076923,0.875,0.8269230769230769,1.6538461538461537,2.480769230769231,0.40384615384615385,0.2692307692307692,0.21153846153846154,0.5576923076923077,0.8653846153846154,5.615384615384615,19.7,0.65,0.016,0.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,0.186,1.2,-0.8,0.4,0.4,10.057692307692307
37,32,Nicolas Batum,SG,28,CHO,77,77,33.98701298701299,5.103896103896104,12.662337662337663,0.403,1.7532467532467533,5.259740259740259,0.333,258,570,0.453,0.472,3.155844155844156,3.688311688311688,0.856,0.5974025974025974,5.64935064935065,6.246753246753247,5.922077922077922,1.1168831168831168,0.37662337662337664,2.5194805194805197,1.4155844155844155,15.116883116883116,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,0.084,0.6,0.2,0.8,1.9,32.90909090909091
38,33,Jerryd Bayless,PG,28,PHI,3,1,23.666666666666668,3.6666666666666665,10.666666666666666,0.344,0.6666666666666666,1.6666666666666667,0.4,9,27,0.333,0.375,3.0,3.3333333333333335,0.9,1.0,3.0,4.0,4.333333333333333,0.0,0.0,3.0,1.3333333333333333,11.0,8.7,0.453,0.156,0.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-2.1,-2.4,-4.4,0.0,14.666666666666666
39,34,Aron Baynes,C,30,DET,75,2,15.506666666666666,1.9066666666666667,3.72,0.513,0.0,0.0,,143,279,0.513,0.513,1.0533333333333332,1.2533333333333334,0.84,1.48,2.96,4.44,0.4266666666666667,0.22666666666666666,0.52,0.6666666666666666,2.2133333333333334,4.866666666666666,13.1,0.57,0.0,0.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,0.123,-3.2,0.5,-2.7,-0.2,11.706666666666667
40,35,Kent Bazemore,SF,27,ATL,73,64,26.89041095890411,4.041095890410959,9.876712328767123,0.409,1.2602739726027397,3.643835616438356,0.346,203,455,0.446,0.473,1.63013698630137,2.3013698630136985,0.708,0.6164383561643836,2.547945205479452,3.164383561643836,2.4246575342465753,1.2465753424657535,0.7123287671232876,1.7123287671232876,2.26027397260274,10.972602739726028,11.6,0.504,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,0.052,-2.1,1.1,-1.0,0.5,22.19178082191781
41,36,Bradley Beal,SG,23,WAS,77,77,34.857142857142854,8.272727272727273,17.16883116883117,0.482,2.896103896103896,7.1688311688311686,0.404,414,770,0.538,0.566,3.6623376623376624,4.441558441558442,0.825,0.6883116883116883,2.4285714285714284,3.116883116883117,3.4675324675324677,1.077922077922078,0.2727272727272727,2.0259740259740258,2.1948051948051948,23.103896103896105,20.1,0.604,0.418,0.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,6.9,1.6,8.5,0.152,4.2,-1.0,3.3,3.5,36.0
42,37,Malik Beasley,SG,20,DEN,22,1,7.5,1.5,3.3181818181818183,0.452,0.4090909090909091,1.2727272727272727,0.321,24,45,0.533,0.514,0.36363636363636365,0.45454545454545453,0.8,0.22727272727272727,0.5454545454545454,0.7727272727272727,0.5,0.3181818181818182,0.0,0.36363636363636365,0.45454545454545453,3.772727272727273,13.7,0.536,0.384,0.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,0.057,-0.4,-0.2,-0.6,0.1,6.09090909090909
43,38,Michael Beasley,PF,28,MIL,56,6,16.696428571428573,3.857142857142857,7.25,0.532,0.32142857142857145,0.7678571428571429,0.419,198,363,0.545,0.554,1.3928571428571428,1.875,0.743,0.7142857142857143,2.732142857142857,3.4464285714285716,0.9464285714285714,0.48214285714285715,0.48214285714285715,1.1785714285714286,1.6428571428571428,9.428571428571429,17.8,0.584,0.106,0.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,0.092,0.0,-0.8,-0.8,0.3,16.57142857142857
44,39,Marco Belinelli,SG,30,CHO,74,0,24.027027027027028,3.5675675675675675,8.31081081081081,0.429,1.3783783783783783,3.824324324324324,0.36,162,332,0.488,0.512,2.027027027027027,2.27027027027027,0.893,0.1891891891891892,2.2162162162162162,2.4054054054054053,1.9864864864864864,0.5945945945945946,0.12162162162162163,0.9459459459459459,1.2162162162162162,10.54054054054054,13.3,0.566,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,0.087,-0.6,-0.5,-1.1,0.4,17.85135135135135
45,40,DeAndre' Bembry,SF,22,ATL,38,1,9.763157894736842,1.236842105263158,2.5789473684210527,0.48,0.02631578947368421,0.47368421052631576,0.056,46,80,0.575,0.485,0.15789473684210525,0.42105263157894735,0.375,0.3684210526315789,1.1842105263157894,1.5526315789473684,0.7368421052631579,0.21052631578947367,0.13157894736842105,0.42105263157894735,0.5526315789473685,2.6578947368421053,8.8,0.481,0.184,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,0.038,-3.6,0.1,-3.5,-0.1,5.868421052631579
46,41,Dragan Bender,PF,19,PHO,43,0,13.348837209302326,1.3255813953488371,3.744186046511628,0.354,0.6511627906976745,2.3488372093023258,0.277,29,60,0.483,0.441,0.09302325581395349,0.2558139534883721,0.364,0.5348837209302325,1.8604651162790697,2.395348837209302,0.5348837209302325,0.23255813953488372,0.5116279069767442,0.7441860465116279,1.7209302325581395,3.395348837209302,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4,7.7441860465116275
47,42,Anthony Bennett,PF,23,BRK,23,1,11.478260869565217,1.6521739130434783,4.0,0.413,0.5652173913043478,2.0869565217391304,0.271,25,44,0.568,0.484,1.1304347826086956,1.565217391304348,0.722,1.0869565217391304,2.3043478260869565,3.391304347826087,0.5217391304347826,0.21739130434782608,0.13043478260869565,0.5217391304347826,0.782608695652174,5.0,14.7,0.533,0.522,0.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,0.09,0.5,-1.9,-1.4,0.0,9.217391304347824
48,43,Ben Bentil,PF,21,DAL,3,0,3.3333333333333335,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0,2,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-17.6,0.0,0.333,0.0,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-0.1,-1.0
49,44,Dāvis Bertāns,PF,24,SAS,67,6,12.059701492537313,1.537313432835821,3.4925373134328357,0.44,1.0298507462686568,2.582089552238806,0.399,34,61,0.557,0.588,0.417910447761194,0.5074626865671642,0.824,0.3283582089552239,1.1343283582089552,1.462686567164179,0.6865671641791045,0.29850746268656714,0.417910447761194,0.47761194029850745,1.1194029850746268,4.522388059701493,12.9,0.609,0.739,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,0.135,0.5,0.8,1.3,0.7,9.791044776119403
50,45,Patrick Beverley,SG,28,HOU,67,67,30.71641791044776,3.4029850746268657,8.104477611940299,0.42,1.6417910447761195,4.298507462686567,0.382,118,255,0.463,0.521,1.0895522388059702,1.4179104477611941,0.768,1.4179104477611941,4.447761194029851,5.865671641791045,4.1940298507462686,1.4776119402985075,0.373134328358209,1.492537313432836,3.3134328358208953,9.537313432835822,13.0,0.546,0.53,0.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,0.123,-0.2,1.4,1.1,1.6,28.223880597014933
51,46,Bismack Biyombo,C,24,ORL,81,27,22.135802469135804,2.2098765432098766,4.185185185185185,0.528,0.0,0.0,,179,339,0.528,0.528,1.5432098765432098,2.888888888888889,0.534,1.9382716049382716,5.061728395061729,7.0,0.9135802469135802,0.30864197530864196,1.123456790123457,1.1728395061728396,2.493827160493827,5.962962962962963,12.2,0.546,0.0,0.69,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,0.077,-3.4,0.2,-3.2,-0.6,17.061728395061728
52,47,Nemanja Bjelica,PF,28,MIN,65,1,18.307692307692307,2.3230769230769233,5.476923076923077,0.424,0.8615384615384616,2.723076923076923,0.316,95,179,0.531,0.503,0.6923076923076923,0.9384615384615385,0.738,0.8769230769230769,2.876923076923077,3.753846153846154,1.2153846153846153,0.6153846153846154,0.3076923076923077,0.9076923076923077,2.3692307692307693,6.2,11.0,0.526,0.497,0.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-1.8,0.2,-1.6,0.1,14.046153846153848
53,48,Tarik Black,C,25,LAL,67,16,16.28358208955224,2.2388059701492535,4.388059701492537,0.51,0.014925373134328358,0.029850746268656716,0.5,149,292,0.51,0.512,1.2238805970149254,1.626865671641791,0.752,2.1492537313432836,2.970149253731343,5.119402985074627,0.582089552238806,0.43283582089552236,0.6567164179104478,0.8656716417910447,2.582089552238806,5.7164179104477615,15.0,0.56,0.007,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,0.105,-2.3,-0.9,-3.2,-0.3,14.328358208955224
54,49,Eric Bledsoe,PG,27,PHO,66,66,32.96969696969697,6.803030303030303,15.666666666666666,0.434,1.5757575757575757,4.696969696969697,0.335,345,724,0.477,0.485,5.878787878787879,6.9393939393939394,0.847,0.7878787878787878,4.0606060606060606,4.848484848484849,6.333333333333333,1.378787878787879,0.4696969696969697,3.393939393939394,2.484848484848485,21.060606060606062,20.5,0.563,0.3,0.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,0.118,3.7,-0.1,3.6,3.1,37.63636363636364
55,50,Bojan Bogdanović,SF,27,WAS,81,54,25.71604938271605,4.6419753086419755,10.432098765432098,0.445,1.7777777777777777,4.839506172839506,0.367,232,453,0.512,0.53,2.6790123456790123,3.0,0.893,0.4567901234567901,2.962962962962963,3.419753086419753,1.3703703703703705,0.41975308641975306,0.08641975308641975,1.617283950617284,1.8024691358024691,13.74074074074074,13.5,0.585,0.464,0.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,2.0,0.9,2.9,0.067,-0.1,-2.1,-2.2,-0.1,19.0
